"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",23.831,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2020",14.772,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2020",33.698,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",21.907,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",12.224,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",32.466,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",22.138,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",12.275,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",32.904,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",22.159,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",12.052,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",33.202,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",22.136,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",11.77,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",33.459,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",22.038,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",11.6,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",33.423,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2014",21.937,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2014",11.333,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2014",33.48,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2013",22.041,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2013",11.287,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2013",33.721,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2012",21.99,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2012",11.159,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2012",33.727,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2011",22.429,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2011",11.484,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2011",34.261,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2010",22.968,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2010",11.963,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2010",34.838,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2009",23.397,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2009",12.203,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2009",35.446,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2008",23.502,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2008",12.149,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2008",35.7,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2007",23.739,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2007",12.199,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2007",36.12,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2006",24.003,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2006",12.377,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2006",36.46,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2005",24.015,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2005",12.395,,,
"Asia and the Pacific","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2005",36.444,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2026",42.997,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2026",23.045,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2026",63.909,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2025",42.852,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2025",23.195,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2025",63.444,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2024",42.698,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2024",23.336,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2024",62.964,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",42.541,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",23.473,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",62.478,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",42.342,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",23.399,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",62.125,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",40.419,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",25.289,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",56.214,,,
"Asia and the Pacific: Low income","ILO - Modelled Estimates","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2020",41.13,,,
