"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2022",10.037,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2022",1.599,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2022",4.13,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2022",8.947,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2022",11.968,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2022",2.166,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2022",6.97,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2022",5.201,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2022",7.941,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2022",0.984,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2022",1.113,"Unreliable","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"South Africa","CLS - Survey of Activities of Young People","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2015",0.16,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","CLS - Survey of Activities of Young People","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"South Africa","CLS - Survey of Activities of Young People","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2022",8.444,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2022",9.792,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2022",11.131,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2022",1.085,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2022",8.259,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2022",10.133,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2022",9.423,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2022",1.349,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2022",8.633,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2022",9.446,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2022",12.83,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2022",0.805,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2021",10.618,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2021",11.908,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2021",14.825,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2021",1.597,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2021",9.783,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2021",11.357,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2021",11.955,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2021",2.294,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2021",11.456,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2021",12.462,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2021",17.735,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2021",0.911,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2020",6.021,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2020",6.846,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2020",8.517,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2020",0.798,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2020",5.289,,,"Repository: ILO-STATISTICS - Micro data processing"
"Zambia","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2020",6.814,,,"Repository: ILO-STATISTICS - Micro data processing"
