Country,Sex,Value,Time
Eastern Europe, Female,14.896,2018
Eastern Europe, Male,10.823,2017
Eastern Europe, Female,14.999,2017
Eastern Europe, Male,11.516,2016
Eastern Europe, Female,15.376,2016
Eastern Europe, Male,11.449,2015
Eastern Europe, Female,15.203,2015
Eastern Europe, Male,11.965,2014
Eastern Europe, Female,16.08,2014
Eastern Europe, Male,11.926,2013
Eastern Europe, Female,16.002,2013
Eastern Europe, Male,12.061,2012
Eastern Europe, Female,15.943,2012
Eastern Europe, Male,12.448,2011
Eastern Europe, Female,16.365,2011
Eastern Europe, Male,12.381,2010
Eastern Europe, Female,17.994,2010
Eastern Europe, Male,12.611,2009
Eastern Europe, Female,17.748,2009
Eastern Europe, Male,11.244,2008
Eastern Europe, Female,17.256,2008
Eastern Europe, Male,12.293,2007
Eastern Europe, Female,17.815,2007
Eastern Europe, Male,13.444,2006
Eastern Europe, Female,19.122,2006
Eastern Europe, Male,13.893,2005
Eastern Europe, Female,19.565,2005
Eastern Europe: Upper-middle income, Male,10.77,2026
Eastern Europe: Upper-middle income, Female,14.635,2026
Eastern Europe: Upper-middle income, Male,10.789,2025
Eastern Europe: Upper-middle income, Female,14.625,2025
Eastern Europe: Upper-middle income, Male,10.809,2024
Eastern Europe: Upper-middle income, Female,14.617,2024
Eastern Europe: Upper-middle income, Male,10.829,2023
Eastern Europe: Upper-middle income, Female,14.613,2023
Eastern Europe: Upper-middle income, Male,11.012,2022
Eastern Europe: Upper-middle income, Female,15.013,2022
Eastern Europe: Upper-middle income, Male,11.077,2021
Eastern Europe: Upper-middle income, Female,14.931,2021
Eastern Europe: Upper-middle income, Male,11.858,2020
Eastern Europe: Upper-middle income, Female,15.578,2020
Eastern Europe: Upper-middle income, Male,10.768,2019
Eastern Europe: Upper-middle income, Female,14.335,2019
Eastern Europe: Upper-middle income, Male,11.031,2018
Eastern Europe: Upper-middle income, Female,14.641,2018
Eastern Europe: Upper-middle income, Male,10.896,2017
Eastern Europe: Upper-middle income, Female,14.614,2017
Eastern Europe: Upper-middle income, Male,10.802,2016
Eastern Europe: Upper-middle income, Female,14.481,2016
Eastern Europe: Upper-middle income, Male,10.221,2015
Eastern Europe: Upper-middle income, Female,14.405,2015
Eastern Europe: Upper-middle income, Male,10.173,2014
Eastern Europe: Upper-middle income, Female,14.601,2014
Eastern Europe: Upper-middle income, Male,10.132,2013
Eastern Europe: Upper-middle income, Female,14.471,2013
Eastern Europe: Upper-middle income, Male,10.559,2012
Eastern Europe: Upper-middle income, Female,14.525,2012
Eastern Europe: Upper-middle income, Male,11.217,2011
Eastern Europe: Upper-middle income, Female,15.368,2011
Eastern Europe: Upper-middle income, Male,11.239,2010
Eastern Europe: Upper-middle income, Female,18.217,2010
Eastern Europe: Upper-middle income, Male,11.124,2009
Eastern Europe: Upper-middle income, Female,17.694,2009
Eastern Europe: Upper-middle income, Male,10.075,2008
Eastern Europe: Upper-middle income, Female,17.131,2008
Eastern Europe: Upper-middle income, Male,11.258,2007
Eastern Europe: Upper-middle income, Female,17.794,2007
Eastern Europe: Upper-middle income, Male,12.069,2006
Eastern Europe: Upper-middle income, Female,19.126,2006
Eastern Europe: Upper-middle income, Male,12.241,2005
Eastern Europe: Upper-middle income, Female,19.429,2005
Eastern Europe: High income, Male,10.009,2026
Eastern Europe: High income, Female,12.202,2026
Eastern Europe: High income, Male,10.027,2025
Eastern Europe: High income, Female,12.227,2025
Eastern Europe: High income, Male,10.04,2024
Eastern Europe: High income, Female,12.233,2024
Eastern Europe: High income, Male,10.054,2023
Eastern Europe: High income, Female,12.245,2023
Eastern Europe: High income, Male,10.284,2022
Eastern Europe: High income, Female,13.29,2022
Eastern Europe: High income, Male,11.072,2021
Eastern Europe: High income, Female,14.632,2021
Eastern Europe: High income, Male,9.311,2020
Eastern Europe: High income, Female,12.945,2020
Eastern Europe: High income, Male,8.676,2019
Eastern Europe: High income, Female,12.6,2019
Eastern Europe: High income, Male,8.528,2018
Eastern Europe: High income, Female,12.941,2018
Eastern Europe: High income, Male,9.376,2017
Eastern Europe: High income, Female,13.408,2017
Eastern Europe: High income, Male,10.867,2016
Eastern Europe: High income, Female,14.016,2016
Eastern Europe: High income, Male,11.913,2015
Eastern Europe: High income, Female,13.955,2015
Eastern Europe: High income, Male,13.086,2014
Eastern Europe: High income, Female,14.721,2014
Eastern Europe: High income, Male,13.549,2013
Eastern Europe: High income, Female,15.281,2013
Eastern Europe: High income, Male,13.252,2012
Eastern Europe: High income, Female,14.792,2012
Eastern Europe: High income, Male,13.126,2011
Eastern Europe: High income, Female,14.505,2011
Eastern Europe: High income, Male,12.322,2010
Eastern Europe: High income, Female,14.251,2010
Eastern Europe: High income, Male,12.827,2009
Eastern Europe: High income, Female,14.603,2009
Eastern Europe: High income, Male,10.948,2008
Eastern Europe: High income, Female,14.032,2008
Eastern Europe: High income, Male,11.954,2007
Eastern Europe: High income, Female,14.349,2007
Eastern Europe: High income, Male,14.03,2006
Eastern Europe: High income, Female,15.783,2006
Eastern Europe: High income, Male,14.8,2005
Eastern Europe: High income, Female,16.301,2005
Central Asia, Male,11.493,2026
Central Asia, Female,21.197,2026
Central Asia, Male,11.482,2025
Central Asia, Female,21.257,2025
Central Asia, Male,11.492,2024
Central Asia, Female,21.349,2024
Central Asia, Male,11.522,2023
Central Asia, Female,21.501,2023
Central Asia, Male,11.716,2022
Central Asia, Female,22.06,2022
Central Asia, Male,12.671,2021
Central Asia, Female,22.933,2021
Central Asia, Male,13.325,2020
Central Asia, Female,24.203,2020
Central Asia, Male,13.223,2019
Central Asia, Female,23.786,2019
Central Asia, Male,14.0,2018
Central Asia, Female,24.613,2018
Central Asia, Male,14.893,2017
Central Asia, Female,25.411,2017
Central Asia, Male,15.541,2016
Central Asia, Female,25.742,2016
Central Asia, Male,16.018,2015
Central Asia, Female,26.151,2015
Central Asia, Male,16.44,2014
Central Asia, Female,26.761,2014
Central Asia, Male,16.503,2013
Central Asia, Female,26.806,2013
Central Asia, Male,16.409,2012
Central Asia, Female,26.694,2012
Central Asia, Male,16.398,2011
Central Asia, Female,26.679,2011
Central Asia, Male,16.556,2010
Central Asia, Female,27.305,2010
Central Asia, Male,16.907,2009
Central Asia, Female,28.006,2009
Central Asia, Male,16.028,2008
Central Asia, Female,27.584,2008
Central Asia, Male,15.924,2007
Central Asia, Female,27.661,2007
Central Asia, Male,16.655,2006
Central Asia, Female,28.692,2006
Central Asia, Male,17.134,2005
Central Asia, Female,29.015,2005
Central and Western Asia: Lower-middle income, Male,13.288,2026
Central and Western Asia: Lower-middle income, Female,26.412,2026
Central and Western Asia: Lower-middle income, Male,13.252,2025
Central and Western Asia: Lower-middle income, Female,26.396,2025
Central and Western Asia: Lower-middle income, Male,13.223,2024
Central and Western Asia: Lower-middle income, Female,26.411,2024
Central and Western Asia: Lower-middle income, Male,13.217,2023
Central and Western Asia: Lower-middle income, Female,26.485,2023
Central and Western Asia: Lower-middle income, Male,13.471,2022
Central and Western Asia: Lower-middle income, Female,27.193,2022
Central and Western Asia: Lower-middle income, Male,14.537,2021
Central and Western Asia: Lower-middle income, Female,28.136,2021
Central and Western Asia: Lower-middle income, Male,15.108,2020
Central and Western Asia: Lower-middle income, Female,29.389,2020
Central and Western Asia: Lower-middle income, Male,14.989,2019
Central and Western Asia: Lower-middle income, Female,28.852,2019
Central and Western Asia: Lower-middle income, Male,15.817,2018
Central and Western Asia: Lower-middle income, Female,29.539,2018
Central and Western Asia: Lower-middle income, Male,16.892,2017
Central and Western Asia: Lower-middle income, Female,30.351,2017
Central and Western Asia: Lower-middle income, Male,17.505,2016
Central and Western Asia: Lower-middle income, Female,30.573,2016
Central and Western Asia: Lower-middle income, Male,18.323,2015
Central and Western Asia: Lower-middle income, Female,31.517,2015
Central and Western Asia: Lower-middle income, Male,18.812,2014
Central and Western Asia: Lower-middle income, Female,32.293,2014
Central and Western Asia: Lower-middle income, Male,19.101,2013
Central and Western Asia: Lower-middle income, Female,32.714,2013
Central and Western Asia: Lower-middle income, Male,19.073,2012
Central and Western Asia: Lower-middle income, Female,32.586,2012
Central and Western Asia: Lower-middle income, Male,19.13,2011
Central and Western Asia: Lower-middle income, Female,32.839,2011
Central and Western Asia: Lower-middle income, Male,19.319,2010
Central and Western Asia: Lower-middle income, Female,33.697,2010
Central and Western Asia: Lower-middle income, Male,19.636,2009
Central and Western Asia: Lower-middle income, Female,34.168,2009
Central and Western Asia: Lower-middle income, Male,18.384,2008
Central and Western Asia: Lower-middle income, Female,33.585,2008
Central and Western Asia: Lower-middle income, Male,17.862,2007
Central and Western Asia: Lower-middle income, Female,33.323,2007
Central and Western Asia: Lower-middle income, Male,18.369,2006
Central and Western Asia: Lower-middle income, Female,34.056,2006
Central and Western Asia: Lower-middle income, Male,18.853,2005
Central and Western Asia: Lower-middle income, Female,34.469,2005
Central and Western Asia: Upper-middle income, Male,13.009,2026
Central and Western Asia: Upper-middle income, Female,23.45,2026
Central and Western Asia: Upper-middle income, Male,13.122,2025
Central and Western Asia: Upper-middle income, Female,23.585,2025
Central and Western Asia: Upper-middle income, Male,13.247,2024
Central and Western Asia: Upper-middle income, Female,23.727,2024
Central and Western Asia: Upper-middle income, Male,13.352,2023
Central and Western Asia: Upper-middle income, Female,23.844,2023
Central and Western Asia: Upper-middle income, Male,13.956,2022
Central and Western Asia: Upper-middle income, Female,25.83,2022
Central and Western Asia: Upper-middle income, Male,15.01,2021
Central and Western Asia: Upper-middle income, Female,26.146,2021
Central and Western Asia: Upper-middle income, Male,17.827,2020
Central and Western Asia: Upper-middle income, Female,28.894,2020
Central and Western Asia: Upper-middle income, Male,15.752,2019
Central and Western Asia: Upper-middle income, Female,27.594,2019
Central and Western Asia: Upper-middle income, Male,14.023,2018
Central and Western Asia: Upper-middle income, Female,27.592,2018
Central and Western Asia: Upper-middle income, Male,13.383,2017
Central and Western Asia: Upper-middle income, Female,28.085,2017
Central and Western Asia: Upper-middle income, Male,13.53,2016
Central and Western Asia: Upper-middle income, Female,27.944,2016
Central and Western Asia: Upper-middle income, Male,13.238,2015
Central and Western Asia: Upper-middle income, Female,27.942,2015
Central and Western Asia: Upper-middle income, Male,13.745,2014
Central and Western Asia: Upper-middle income, Female,28.743,2014
Central and Western Asia: Upper-middle income, Male,14.043,2013
Central and Western Asia: Upper-middle income, Female,29.225,2013
Central and Western Asia: Upper-middle income, Male,15.685,2012
Central and Western Asia: Upper-middle income, Female,31.714,2012
Central and Western Asia: Upper-middle income, Male,15.544,2011
Central and Western Asia: Upper-middle income, Female,32.766,2011
Central and Western Asia: Upper-middle income, Male,17.261,2010
Central and Western Asia: Upper-middle income, Female,34.551,2010
Central and Western Asia: Upper-middle income, Male,18.982,2009
Central and Western Asia: Upper-middle income, Female,36.534,2009
Central and Western Asia: Upper-middle income, Male,19.184,2008
Central and Western Asia: Upper-middle income, Female,38.814,2008
Central and Western Asia: Upper-middle income, Male,20.169,2007
Central and Western Asia: Upper-middle income, Female,40.886,2007
Central and Western Asia: Upper-middle income, Male,19.857,2006
Central and Western Asia: Upper-middle income, Female,41.223,2006
Central and Western Asia: Upper-middle income, Male,22.53,2005
Central and Western Asia: Upper-middle income, Female,44.004,2005
Central and Western Asia: High income, Male,14.025,2026
Central and Western Asia: High income, Female,15.531,2026
Central and Western Asia: High income, Male,14.045,2025
Central and Western Asia: High income, Female,15.559,2025
Central and Western Asia: High income, Male,14.064,2024
Central and Western Asia: High income, Female,15.586,2024
Central and Western Asia: High income, Male,14.083,2023
Central and Western Asia: High income, Female,15.613,2023
Central and Western Asia: High income, Male,14.638,2022
Central and Western Asia: High income, Female,16.167,2022
Central and Western Asia: High income, Male,16.111,2021
Central and Western Asia: High income, Female,16.857,2021
Central and Western Asia: High income, Male,15.771,2020
Central and Western Asia: High income, Female,16.026,2020
Central and Western Asia: High income, Male,13.806,2019
Central and Western Asia: High income, Female,14.655,2019
Central and Western Asia: High income, Male,12.846,2018
Central and Western Asia: High income, Female,13.973,2018
Central and Western Asia: High income, Male,12.616,2017
Central and Western Asia: High income, Female,15.155,2017
Central and Western Asia: High income, Male,12.7,2016
Central and Western Asia: High income, Female,15.272,2016
Central and Western Asia: High income, Male,13.042,2015
Central and Western Asia: High income, Female,15.898,2015
Central and Western Asia: High income, Male,13.236,2014
Central and Western Asia: High income, Female,16.44,2014
